Slice	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
-1.607146859645618e+01	7.095211700991206e-01	5.571684039537516e+01	-1.644891749027613e+01	-1.264116480620605e+00	6.511387742680035e-02	1.035397185464991e+00	1.095907042707220e+00	-5.931195473817378e-02	-4.697845713416079e-03	5.053054090916776e-03	7.095211700991206e-01
-1.590140014570003e+01	8.701652995588689e-01	5.561479485120486e+01	-1.634783848008333e+01	-1.255273213108314e+00	1.061939600166686e-01	1.367042767185572e+00	1.466941889688297e+00	-9.901025308996436e-02	-8.056569455662951e-03	8.470982636925393e-03	8.701652995588689e-01
-1.573133169494388e+01	1.044390410553735e+00	5.551096582030064e+01	-1.624499287561913e+01	-1.246275388624226e+00	1.634793679860592e-01	1.766045935613489e+00	1.921104984908618e+00	-1.547623420023092e-01	-1.280290668751818e-02	1.328095912541111e-02	1.044390410553735e+00
-1.556126324418773e+01	1.232747521040470e+00	5.540549669388932e+01	-1.614052270996682e+01	-1.237135433452973e+00	2.405294939374959e-01	2.242514499064122e+00	2.471993634717081e+00	-2.301405907793144e-01	-1.926622122662737e-02	1.978737627245996e-02	1.232747521040470e+00
-1.539119479343158e+01	1.435787648975826e+00	5.529851815956015e+01	-1.603455743289581e+01	-1.227864672981877e+00	3.412478115447016e-01	2.807465210544188e+00	3.134440001964960e+00	-3.290302713811926e-01	-2.776317561606648e-02	2.832887514476231e-02	1.435787648975826e+00
-1.522112634267543e+01	1.654061812316555e+00	5.519014931817665e+01	-1.592721501719460e+01	-1.218473428492534e+00	4.698822743457929e-01	3.472705711994686e+00	3.924410029703274e+00	-4.556798252036538e-01	-3.867836467025898e-02	3.927227591361294e-02	1.654061812316555e+00
-1.505105789191928e+01	1.888121029019408e+00	5.508049872619048e+01	-1.581860299111221e+01	-1.208971107487744e+00	6.310386783879487e-01	4.250872336242447e+00	4.859045998814096e+00	-6.146703359489623e-01	-5.241178702216304e-02	5.301812305088976e-02	1.888121029019408e+00
-1.488098944116313e+01	2.138516317041138e+00	5.496966535989033e+01	-1.570881939347411e+01	-1.199366287253318e+00	8.296868945031882e-01	5.155742322941376e+00	5.956991297715465e+00	-8.109714045499040e-01	-6.940324601515392e-02	6.999406721622541e-02	2.138516317041138e+00
-1.471092099040698e+01	2.405798694338498e+00	5.485773950153600e+01	-1.559795365142318e+01	-1.189666791650472e+00	1.071174695490979e+00	6.202028954231079e+00	7.238191114813199e+00	-1.049926670045479e+00	-9.010747545248977e-02	9.066140504849088e-02	2.405798694338498e+00
-1.454085253965083e+01	2.690519178868237e+00	5.474480354958320e+01	-1.548608738297036e+01	-1.179879761329903e+00	1.361236137397690e+00	7.405433323238663e+00	8.723955742131826e+00	-1.337249634250227e+00	-1.150285157955846e-01	1.155192720961040e-01	2.690519178868237e+00
-1.437078408889468e+01	2.993228788587110e+00	5.463093275662450e+01	-1.537329512794625e+01	-1.170011717681769e+00	1.705998527285844e+00	8.782679047812293e+00	1.043700870977318e+01	-1.679059525704054e+00	-1.447048525347736e-01	1.450967555737630e-01	2.993228788587110e+00
