mach,planform_area,angle_of_attack,lift,induced_drag,parasitic_drag,wave_drag,total_drag,lift_over_drag,le_sweep,altitude
0.5110526315789473,3.201,9.583333,0.286100360579,0.02150735194,0.013439975046156773,0.0,0.03494732698615677,8.186616409670737,57.17934110398554,0.0
0.5110526315789473,3.201,11.666667,0.348138342168,0.03182317281,0.013439975046156773,0.0,0.045263147856156774,7.691430195583394,57.17934110398554,0.0
0.5110526315789473,3.201,13.75,0.415332237527,0.045533860957,0.013439975046156773,0.0,0.058973836003156775,7.042652567229439,57.17934110398554,0.0
0.5110526315789473,3.201,15.833333,0.472652715154,0.059220167594,0.013439975046156773,0.0,0.07266014264015677,6.504979180880124,57.17934110398554,0.0
0.5110526315789473,3.201,17.916667,0.521028146399,0.072465769483,0.013439975046156773,0.0,0.08590574452915678,6.0651141463788925,57.17934110398554,0.0
0.5110526315789473,3.201,20.0,0.561623640308,0.085374733824,0.013439975046156773,0.0,0.09881470887015678,5.683603653034868,57.17934110398554,0.0
0.5736842105263157,3.201,-5.0,-0.149160828981,0.005808511335,0.01319090626842658,0.0,0.01899941760342658,-7.850810592957258,57.17934110398554,0.0
0.5736842105263157,3.201,-2.916667,-0.085912890806,0.00177263379,0.01319090626842658,0.0,0.01496354005842658,-5.741481659456576,57.17934110398554,0.0
0.5736842105263157,3.201,-0.833333,-0.023087927693,0.000164046717,0.01319090626842658,0.0,0.01335495298542658,-1.7287913868505864,57.17934110398554,0.0
0.5736842105263157,3.201,1.25,0.036358621971,0.000362746014,0.01319090626842658,0.0,0.01355365228242658,2.682570071400012,57.17934110398554,0.0
0.5736842105263157,3.201,3.333333,0.098530330166,0.002608802144,0.01319090626842658,0.0,0.01579970841242658,6.236211934677555,57.17934110398554,0.0
0.5736842105263157,3.201,5.416667,0.161827827137,0.006953886213,0.01319090626842658,0.0,0.02014479248142658,8.033233764319222,57.17934110398554,0.0
0.5736842105263157,3.201,7.5,0.224908548365,0.013346824405,0.01319090626842658,0.0,0.02653773067342658,8.47504826741689,57.17934110398554,0.0
0.5736842105263157,3.201,9.583333,0.287537795551,0.021737950202,0.01319090626842658,0.0,0.03492885647042658,8.232098746045446,57.17934110398554,0.0
0.5736842105263157,3.201,11.666667,0.349832121183,0.032152102949,0.01319090626842658,0.0,0.04534300921742658,7.715238296282942,57.17934110398554,0.0
0.5736842105263157,3.201,13.75,0.415718467434,0.045605893078,0.01319090626842658,0.0,0.05879679934642658,7.0704268268858685,57.17934110398554,0.0
0.5736842105263157,3.201,15.833333,0.474475261377,0.05970056349,0.01319090626842658,0.0,0.07289146975842657,6.509338650317839,57.17934110398554,0.0
0.5736842105263157,3.201,17.916667,0.52287141039,0.073027566136,0.01319090626842658,0.0,0.08621847240442658,6.064494020925787,57.17934110398554,0.0
0.5736842105263157,3.201,20.0,0.562672136492,0.085721562624,0.01319090626842658,0.0,0.09891246889242658,5.688586512828233,57.17934110398554,0.0
0.6363157894736842,3.201,-5.0,-0.150659208095,0.005918979203,0.01297310850349647,0.0,0.01889208770649647,-7.9747252096015,57.17934110398554,0.0
0.6363157894736842,3.201,-2.916667,-0.086715980108,0.001789854254,0.01297310850349647,0.0,0.014762962757496471,-5.873887344460486,57.17934110398554,0.0
0.6363157894736842,3.201,-0.833333,-0.023388598373,0.000167965908,0.01297310850349647,0.0,0.013141074411496471,-1.7798086853947406,57.17934110398554,0.0
0.6363157894736842,3.201,1.25,0.036719345704,0.000369851271,0.01297310850349647,0.0,0.01334295977449647,2.7519640562946757,57.17934110398554,0.0
0.6363157894736842,3.201,3.333333,0.099496490098,0.002659967448,0.01297310850349647,0.0,0.01563307595149647,6.364485812433844,57.17934110398554,0.0
0.6363157894736842,3.201,5.416667,0.163411396879,0.007090954875,0.01297310850349647,0.0,0.02006406337849647,8.144481693281287,57.17934110398554,0.0
0.6363157894736842,3.201,7.5,0.227075209563,0.01360793863,0.01297310850349647,0.0,0.02658104713349647,8.542748839899842,57.17934110398554,0.0
0.6363157894736842,3.201,9.583333,0.290245899867,0.022155561677,0.01297310850349647,0.0,0.035128670180496466,8.26236513866515,57.17934110398554,0.0
0.6363157894736842,3.201,11.666667,0.352017905267,0.032535830738,0.01297310850349647,0.0,0.045508939241496474,7.735137560534899,57.17934110398554,0.0
0.6363157894736842,3.201,13.75,0.412640735707,0.044752663754,0.01297310850349647,0.0,0.05772577225749647,7.148293033938806,57.17934110398554,0.0
0.6363157894736842,3.201,15.833333,0.477974551559,0.060571010995,0.01297310850349647,0.0,0.07354411949849647,6.499153906775261,57.17934110398554,0.0
0.6363157894736842,3.201,17.916667,0.525720101231,0.073838091923,0.01297310850349647,0.0,0.08681120042649648,6.055901757471147,57.17934110398554,0.0
0.6363157894736842,3.201,20.0,0.564826996238,0.086447638279,0.01297310850349647,0.0,0.09942074678249646,5.68117837088547,57.17934110398554,0.0
0.6989473684210525,3.201,-5.0,-0.151685751345,0.005995110246,0.012780081316676016,0.0,0.018775191562676017,-8.079052127837802,57.17934110398554,0.0
0.6989473684210525,3.201,-2.916667,-0.087165419184,0.00177523601,0.012780081316676016,0.0,0.014555317326676016,-5.988561927416658,57.17934110398554,0.0
0.6989473684210525,3.201,-0.833333,-0.023630175749,0.000171559827,0.012780081316676016,0.0,0.012951641143676015,-1.8244927794759096,57.17934110398554,0.0
0.6989473684210525,3.201,1.25,0.036967558309,0.000374921911,0.012780081316676016,0.0,0.013155003227676015,2.810151975578857,57.17934110398554,0.0
0.6989473684210525,3.201,3.333333,0.10018534215,0.002698742351,0.012780081316676016,0.0,0.015478823667676016,6.472413169174747,57.17934110398554,0.0
0.6989473684210525,3.201,5.416667,0.164589669181,0.007199266011,0.012780081316676016,0.0,0.019979347327676016,8.237990284747953,57.17934110398554,0.0
0.6989473684210525,3.201,7.5,0.22871413232,0.01381570108,0.012780081316676016,0.0,0.026595782396676017,8.599639179954528,57.17934110398554,0.0
