mach,planform_area,angle_of_attack,lift,induced_drag,parasitic_drag,wave_drag,total_drag,lift_over_drag
1.1,3,4.0,0.202138797995,0.014134921607,0.007633876592245516,0.5005805227737705,0.522349320973016,0.38698011058665144
1.1,3,5.0,0.251971445212,0.02204464482,0.007633876592245516,0.5261620442344949,0.5558405656467403,0.45331604201795206
1.1,3,6.0,0.301310245311,0.031668982669,0.007633876592245516,0.5524438056908196,0.5917466649520652,0.5091879061716517
1.1,3,7.0,0.350050653396,0.042980815442,0.007633876592245516,0.5793615994129517,0.6299762914471972,0.5556568685971577
1.1,3,8.0,0.398062282395,0.055944005001,0.007633876592245516,0.6068270061042713,0.6704048876975168,0.5937639920289538
1.1,3,9.0,0.442721703143,0.070120229172,0.007633876592245516,0.6332407067295674,0.710994812493813,0.622679231076461
1.1,3,10.0,0.48082878102,0.084783087195,0.007633876592245516,0.6564528364439021,0.7488698002311476,0.6420726017681397
1.1,3,11.0,0.510566496914,0.099244073505,0.007633876592245516,0.6750056641900809,0.7818836142873264,0.65299551951779
1.1,3,12.0,0.530968511642,0.11286084119,0.007633876592245516,0.6879596465804343,0.8084543643626798,0.6567699242499269
1.1,3,13.0,0.541861578798,0.125098602538,0.007633876592245516,0.6949519261809688,0.8276844053112143,0.6546717267123775
1.1,3,14.0,0.543918083932,0.135614009577,0.007633876592245516,0.6962779585052683,0.8395258446745139,0.6478872418071636
1.1,3,15.0,0.538751475096,0.144358022673,0.007633876592245516,0.6929501338853399,0.8449420331505854,0.6376194507534741
1.1,3,16.0,0.529307122273,0.151776374961,0.007633876592245516,0.6868978535717197,0.8463081051249652,0.6254307610522564
1.1,3,17.0,0.518898169602,0.158643091,0.007633876592245516,0.6802734432077442,0.8465504107999897,0.6129560188998567
1.1,3,18.0,0.506561905338,0.164591940405,0.007633876592245516,0.6724846379927198,0.8447104549899653,0.5996870316279177
1.1,3,19.0,0.492907140082,0.169721539118,0.007633876592245516,0.6639415610574342,0.8412969767676797,0.5858895891624177
1.1,3,20.0,0.477088557285,0.173646033961,0.007633876592245516,0.6541467529144923,0.8354266634677379,0.5710717387265004
1.2,3,-5.0,-0.238516157863,0.020867460085,0.007533133967636153,0.8470718162782562,0.8754724103308924,-0.27244280350633865
1.2,3,-4.0,-0.19151559244,0.013392074947,0.007533133967636153,0.8827530182726604,0.9036782271872965,-0.2119289661720559
1.2,3,-3.0,-0.144062556281,0.007549998726,0.007533133967636153,0.9199095085364093,0.9349926412300454,-0.15407881295351808
1.2,3,-2.0,-0.096257738469,0.00336139433,0.007533133967636153,0.9585152692177736,0.9694097975154098,-0.09929519870307467
1.2,3,-1.0,-0.04820277917,0.000841382648,0.007533133967636153,0.9985350963302191,1.0069096129458552,-0.04787200216410291
1.2,3,0.0,0.0,0.0,0.007533133967636153,1.0399240687946223,1.0474572027622584,0.0
1.2,3,1.0,0.04824786748,0.000842169668,0.007533133967636153,1.0826270811611751,1.0910023847968113,0.044223429895605314
1.2,3,2.0,0.096437954388,0.003367687608,0.007533133967636153,1.1265784513893657,1.1374792729650018,0.08478216410627046
1.2,3,3.0,0.144467527537,0.00757122237,0.007533133967636153,1.1717016148165869,1.186805971154223,0.12172800866218995
1.2,3,4.0,0.192234262068,0.013442329223,0.007533133967636153,1.2179089148982065,1.2388843780888428,0.1551672338984119
1.2,3,5.0,0.239636512994,0.020965478458,0.007533133967636153,1.2651015006191924,1.2936001130448285,0.1852477520506336
1.2,3,6.0,0.286573615197,0.030120101795,0.007533133967636153,1.3131693709082954,1.3508226066709317,0.2121474824168463
1.2,3,7.0,0.332946034105,0.04088063413,0.007533133967636153,1.3619913908778263,1.4104051589754625,0.23606410681797033
1.2,3,8.0,0.378641546568,0.053214601007,0.007533133967636153,1.4114201071712016,1.4721678421458377,0.2571999847626685
1.2,3,9.0,0.421253087404,0.066719934484,0.007533133967636153,1.4587138065712448,1.5329668750228809,0.2747959491281979
1.2,3,10.0,0.458053554139,0.080767200204,0.007533133967636153,1.50050574288043,1.5888060770520662,0.28830047968402206
1.2,3,11.0,0.48753128614,0.094766482114,0.007533133967636153,1.534624268890847,1.636923884972483,0.2978338153751086
1.2,3,12.0,0.508799041593,0.108148574862,0.007533133967636153,1.5595992087952883,1.6752809176249246,0.3037096860831755
1.2,3,13.0,0.521708954887,0.120446002709,0.007533133967636153,1.5749073752143987,1.7028865118910348,0.3063674245135975
1.2,3,14.0,0.527071619541,0.131413714255,0.007533133967636153,1.581299268976948,1.7202461171995842,0.30639314588253697
1.2,3,15.0,0.526261411384,0.141011320188,0.007533133967636153,1.580332316179607,1.7288767703352432,0.30439498084178296
1.2,3,16.0,0.521378361216,0.149502839313,0.007533133967636153,1.5745139675344346,1.7315499408150707,0.30110500940595347
1.2,3,17.0,0.515484259205,0.157599353848,0.007533133967636153,1.5675123277563487,1.732644815571985,0.2975129435485755
1.2,3,18.0,0.507220718529,0.164806001787,0.007533133967636153,1.5577353686701614,1.7300745044247976,0.29317854071124927
1.2,3,19.0,0.496683291704,0.171021772393,0.007533133967636153,1.5453345046229976,1.7238894109836338,0.288117838963114
1.2,3,20.0,0.484954371923,0.176508956357,0.007533133967636153,1.5316186769510376,1.7156607672756738,0.28266332201153443
0.1,4,-5.0,-0.196842528714,0.005624459371,0.011059437660533921,0,0.01668389703153392,-11.79835432584795
0.1,4,-4.0,-0.157603959932,0.003603899003,0.011059437660533921,0,0.014663336663533921,-10.748164865091274
0.1,4,-3.0,-0.11827277258,0.002028961113,0.011059437660533921,0,0.013088398773533922,-9.03645851768817
0.1,4,-2.0,-0.078877810133,0.000902282772,0.011059437660533921,0,0.01196172043253392,-6.594186060264816
0.1,4,-1.0,-0.039446682226,0.000225670475,0.011059437660533921,0,0.011285108135533921,-3.495463379902624
0.1,4,0.0,0.0,0.0,0.011059437660533921,0,0.011059437660533921,0.0
0.1,4,1.0,0.039438153782,0.000225579294,0.011059437660533921,0,0.01128501695453392,3.494735891039592
0.1,4,2.0,0.078844330217,0.000901621495,0.011059437660533921,0,0.01196105915553392,6.591751549069279
0.1,4,3.0,0.118196313702,0.002026608339,0.011059437660533921,0,0.013086045999533922,9.032240426650628
0.1,4,4.0,0.15746693791,0.003598241278,0.011059437660533921,0,0.014657678938533921,10.742965415624667
0.1,4,5.0,0.196629215555,0.005614857665,0.011059437660533921,0,0.01667429532553392,11.792355341931296
0.1,4,6.0,0.23566052541,0.008075155817,0.011059437660533921,0,0.01913459347753392,12.315941056531507
0.1,4,7.0,0.274513268975,0.010972956067,0.011059437660533921,0,0.02203239372753392,12.45952992533627
0.1,4,8.0,0.313180216437,0.014298664238,0.011059437660533921,0,0.025358101898533922,12.350301993821805
0.1,4,9.0,0.351635453062,0.018055052026,0.011059437660533921,0,0.02911448968653392,12.077678738248295
0.1,4,10.0,0.389902017033,0.02222576236,0.011059437660533921,0,0.03328520002053392,11.71397548437342
0.1,4,11.0,0.427847017128,0.02680504974,0.011059437660533921,0,0.03786448740053392,11.299427154584087
0.1,4,12.0,0.464926362669,0.031699619541,0.011059437660533921,0,0.04275905720153392,10.873166835220152
0.1,4,13.0,0.498812041003,0.036556688418,0.011059437660533921,0,0.047616126078533924,10.47569556961233
0.1,4,14.0,0.52923963328,0.041258212907,0.011059437660533921,0,0.052317650567533916,10.115890670526849
0.1,4,15.0,0.556220048695,0.045754404329,0.011059437660533921,0,0.05681384198953392,9.790220643720332
0.1,4,16.0,0.579754196722,0.049983776549,0.011059437660533921,0,0.061043214209533916,9.497438891929322
0.1,4,17.0,0.600087445326,0.053942771055,0.011059437660533921,0,0.06500220871553392,9.231800844677975
0.1,4,18.0,0.617203605042,0.057528847206,0.011059437660533921,0,0.06858828486653393,8.998673844126845
0.1,4,19.0,0.631200222245,0.060588424184,0.011059437660533921,0,0.07164786184453392,8.809756578844159
0.1,4,20.0,0.642538525133,0.063390261019,0.011059437660533921,0,0.07444969867953392,8.63050538187917
0.2,4,-5.0,-0.197725767907,0.005673960763,0.009810556881728761,0,0.01548451764472876,-12.769255875032686
0.2,4,-4.0,-0.158313755427,0.003635702017,0.009810556881728761,0,0.01344625889872876,-11.7738143091955
0.2,4,-3.0,-0.118806565861,0.002046885466,0.009810556881728761,0,0.011857442347728762,-10.01957777882486
0.2,4,-2.0,-0.079234324387,0.000910251333,0.009810556881728761,0,0.010720808214728761,-7.390704394669059
0.2,4,-1.0,-0.039625133331,0.000227664036,0.009810556881728761,0,0.010038220917728762,-3.9474259090091377
0.2,4,0.0,0.0,0.0,0.009810556881728761,0,0.009810556881728761,0.0
0.2,4,1.0,0.039616644099,0.000227571446,0.009810556881728761,0,0.010038128327728761,3.9466166207065925
0.2,4,2.0,0.079200688095,0.000909576581,0.009810556881728761,0,0.010720133462728761,7.388031909337799
0.2,4,3.0,0.11872972202,0.00204447394,0.009810556881728761,0,0.01185503082172876,10.015133980283169
0.2,4,4.0,0.15817623154,0.003629911243,0.009810556881728761,0,0.01344046812472876,11.768654936130963
0.2,4,5.0,0.197510181398,0.005662563853,0.009810556881728761,0,0.01547312073472876,12.76472825256878
0.2,4,6.0,0.236713163852,0.008143534933,0.009810556881728761,0,0.017954091814728762,13.184357431981647
0.2,4,7.0,0.275731144057,0.011064812716,0.009810556881728761,0,0.02087536959772876,13.208443700417144
0.2,4,8.0,0.314579705615,0.014421644399,0.009810556881728761,0,0.02423220128072876,12.981887281745923
0.2,4,9.0,0.353205731683,0.01820586016,0.009810556881728761,0,0.02801641704172876,12.607098586408155
0.2,4,10.0,0.391610229029,0.022415138659,0.009810556881728761,0,0.032225695540728766,12.15211099273434
0.2,4,11.0,0.429706262452,0.027029364275,0.009810556881728761,0,0.03683992115672876,11.664147179465795
0.2,4,12.0,0.46681379977,0.031946918332,0.009810556881728761,0,0.04175747521372876,11.179167260010104
0.2,4,13.0,0.500624167585,0.036808868362,0.009810556881728761,0,0.046619425243728765,10.7385315234521
0.2,4,14.0,0.530933013809,0.04150507079,0.009810556881728761,0,0.05131562767172876,10.346419558685554
0.2,4,15.0,0.557624411061,0.04596698266,0.009810556881728761,0,0.05577753954172876,9.997293097588598
0.2,4,16.0,0.581160762232,0.050203300009,0.009810556881728761,0,0.06001385689072876,9.68377625337692
0.2,4,17.0,0.601276924126,0.054122416789,0.009810556881728761,0,0.06393297367072875,9.404801460084286
0.2,4,18.0,0.618204380787,0.057678550532,0.009810556881728761,0,0.06748910741372877,9.160061593305999
0.2,4,19.0,0.632030257614,0.060831460327,0.009810556881728761,0,0.07064201720872876,8.946945211750045
0.2,4,20.0,0.64313457258,0.063444523897,0.009810556881728761,0,0.07325508077872876,8.779385207732217
0.3,4,-5.0,-0.199244266913,0.005759398392,0.009169545027868972,0,0.014928943419868973,-13.346173356637232
0.3,4,-4.0,-0.159533159165,0.003690576531,0.009169545027868972,0,0.012860121558868972,-12.405260590634004
0.3,4,-3.0,-0.119724133588,0.002077835014,0.009169545027868972,0,0.011247380041868971,-10.644624182904867
0.3,4,-2.0,-0.079847159145,0.000924021565,0.009169545027868972,0,0.010093566592868973,-7.910698206658824
0.3,4,-1.0,-0.039931898577,0.000231106706,0.009169545027868972,0,0.009400651733868972,-4.247779803727019
0.3,4,0.0,0.0,0.0,0.009169545027868972,0,0.009169545027868972,0.0
0.3,4,1.0,0.039923301325,0.000231010206,0.009169545027868972,0,0.009400555233868972,4.246908861421457
0.3,4,2.0,0.079813304893,0.000923312057,0.009169545027868972,0,0.010092857084868971,7.907900034833016
0.3,4,3.0,0.119646904627,0.002075328795,0.009169545027868972,0,0.011244873822868972,10.64012869434526
0.3,4,4.0,0.159394995094,0.003684566093,0.009169545027868972,0,0.012854111120868972,12.400312522210752
0.3,4,5.0,0.199027119812,0.005747552605,0.009169545027868972,0,0.014917097632868973,13.342214733076165
0.3,4,6.0,0.238522960655,0.008262610529,0.009169545027868972,0,0.017432155556868972,13.682929794704151
0.3,4,7.0,0.277835353481,0.011227155278,0.009169545027868972,0,0.020396700305868973,13.621583359787628
0.3,4,8.0,0.316964349679,0.014633665186,0.009169545027868972,0,0.023803210213868973,13.31603371272671
0.3,4,9.0,0.355868393866,0.01846890391,0.009169545027868972,0,0.027638448937868973,12.875845336545098
0.3,4,10.0,0.394554506255,0.022736140648,0.009169545027868972,0,0.031905685675868975,12.366275724749928
0.3,4,11.0,0.432962531335,0.027425383561,0.009169545027868972,0,0.03659492858886897,11.831216729486762
0.3,4,12.0,0.470037500274,0.032370127755,0.009169545027868972,0,0.04153967278286897,11.315387647151718
0.3,4,13.0,0.503738999269,0.037234476127,0.009169545027868972,0,0.046404021154868975,10.855503181239818
0.3,4,14.0,0.533839809517,0.041930191501,0.009169545027868972,0,0.05109973652886897,10.447016868969676
0.3,4,15.0,0.560449460629,0.046393807624,0.009169545027868972,0,0.05556335265186897,10.086674649394979
0.3,4,16.0,0.58351561357,0.050568215187,0.009169545027868972,0,0.05973776021486897,9.767952656262473
0.3,4,17.0,0.603308102348,0.054435012054,0.009169545027868972,0,0.06360455708186896,9.48529680933787
0.3,4,18.0,0.619861671612,0.057920405563,0.009169545027868972,0,0.06708995059086897,9.239262604202365
0.3,4,19.0,0.633309765118,0.060998617967,0.009169545027868972,0,0.07016816299486897,9.025599902968965
0.3,4,20.0,0.644118357926,0.063694193352,0.009169545027868972,0,0.07286373837986897,8.840039946453793
0.4,4,-5.0,-0.201475055146,0.005885916465,0.008749590586435308,0,0.014635507051435308,-13.766182096590995
0.4,4,-4.0,-0.16132453181,0.003771799142,0.008749590586435308,0,0.012521389728435308,-12.88391586787223
0.4,4,-3.0,-0.121071960222,0.002123618913,0.008749590586435308,0,0.010873209499435307,-11.134887102863951
0.4,4,-2.0,-0.080747804121,0.000944394093,0.008749590586435308,0,0.009693984679435308,-8.32968142525512
0.4,4,-1.0,-0.04038266754,0.000236201225,0.008749590586435308,0,0.008985791811435308,-4.494057773362729
0.4,4,0.0,0.0,0.0,0.008749590586435308,0,0.008749590586435308,0.0
0.4,4,1.0,0.040373957206,0.000236099524,0.008749590586435308,0,0.008985690110435308,4.493139281435123
0.4,4,2.0,0.080713581772,0.000943643448,0.008749590586435308,0,0.009693234034435307,8.326795936760035
0.4,4,3.0,0.120994033872,0.002120969354,0.008749590586435308,0,0.010870559940435308,11.130432520033999
0.4,4,4.0,0.161185070183,0.00376541151,0.008749590586435308,0,0.012515002096435308,12.87934823669833
0.4,4,5.0,0.201256459014,0.005873380745,0.008749590586435308,0,0.014622971331435308,13.763034505945775
0.4,4,6.0,0.241169162464,0.0084403583,0.008749590586435308,0,0.01718994888643531,14.02966140605037
0.4,4,7.0,0.280921352765,0.011466886758,0.008749590586435308,0,0.02021647734443531,13.895662828832299
0.4,4,8.0,0.320461586733,0.014944286868,0.008749590586435308,0,0.023693877454435307,13.525079943089354
0.4,4,9.0,0.359799577931,0.018863861886,0.008749590586435308,0,0.02761345247243531,13.029865725416414
0.4,4,10.0,0.398870613641,0.023217368657,0.008749590586435308,0,0.03196695924343531,12.477590083045246
0.4,4,11.0,0.437678337945,0.027999224381,0.008749590586435308,0,0.0367488149674353,11.909998685205101
0.4,4,12.0,0.474795845436,0.03299825608,0.008749590586435308,0,0.041747846666435315,11.372942159858253
0.4,4,13.0,0.508228757025,0.037859604295,0.008749590586435308,0,0.046609194881435306,10.90404497047921
0.4,4,14.0,0.538061337342,0.042537514496,0.008749590586435308,0,0.05128710508243531,10.491162183499299
0.4,4,15.0,0.564273348994,0.04696695737,0.008749590586435308,0,0.05571654795643531,10.12757196363286
0.4,4,16.0,0.586935437452,0.051090685571,0.008749590586435308,0,0.05984027615743531,9.808367794089328
0.4,4,17.0,0.606106243108,0.05485259162,0.008749590586435308,0,0.0636021822064353,9.529645400227695
0.4,4,18.0,0.622116900098,0.058237056412,0.008749590586435308,0,0.0669866469984353,9.287177788022912
0.4,4,19.0,0.635061102544,0.061201581902,0.008749590586435308,0,0.06995117248843531,9.078634137962327
0.4,4,20.0,0.645379397152,0.063794044707,0.008749590586435308,0,0.0725436352934353,8.896430328332366
0.5,4,-5.0,-0.204616695388,0.006065411876,0.008442065407656704,0,0.014507477283656704,-14.104223042176292
0.5,4,-4.0,-0.163847843403,0.003887097723,0.008442065407656704,0,0.012329163130656705,-13.289453766378443
0.5,4,-3.0,-0.122969684866,0.002188618236,0.008442065407656704,0,0.010630683643656704,-11.567429620518867
0.5,4,-2.0,-0.082015630659,0.000973315069,0.008442065407656704,0,0.009415380476656705,-8.710814274828204
0.5,4,-1.0,-0.041017134669,0.000243431417,0.008442065407656704,0,0.008685496824656703,-4.722485713489535
0.5,4,0.0,0.0,0.0,0.008442065407656704,0,0.008442065407656704,0.0
0.5,4,1.0,0.041008291334,0.000243322211,0.008442065407656704,0,0.008685387618656703,4.7215269063998795
0.5,4,2.0,0.081980892953,0.000972502097,0.008442065407656704,0,0.009414567504656704,8.707876693480609
0.5,4,3.0,0.122890464556,0.002185771787,0.008442065407656704,0,0.010627837194656703,11.563073681424564
0.5,4,4.0,0.163705980518,0.003880255722,0.008442065407656704,0,0.012322321129656704,13.285320094766982
0.5,4,5.0,0.204394323612,0.006052088416,0.008442065407656704,0,0.014494153823656705,14.10184589585332
0.5,4,6.0,0.24491686751,0.00869634179,0.008442065407656704,0,0.017138407197656705,14.290526808318974
0.5,4,7.0,0.285260269159,0.011807197648,0.008442065407656704,0,0.020249263055656705,14.087439546562239
0.5,4,8.0,0.325399594907,0.015384982783,0.008442065407656704,0,0.023827048190656702,13.656731303989174
0.5,4,9.0,0.365303440343,0.01941644897,0.008442065407656704,0,0.027858514377656705,13.112811235762932
0.5,4,10.0,0.404950746074,0.023895412784,0.008442065407656704,0,0.03233747819165671,12.522644582052786
0.5,4,11.0,0.444285690813,0.02881035637,0.008442065407656704,0,0.037252421777656704,11.926357257113258
0.5,4,12.0,0.481325460046,0.033849610857,0.008442065407656704,0,0.04229167626465671,11.381092038866411
0.5,4,13.0,0.514526721601,0.038731604458,0.008442065407656704,0,0.04717366986565671,10.907074286700446
0.5,4,14.0,0.543918200226,0.043381867674,0.008442065407656704,0,0.051823933081656705,10.495502133521434
0.5,4,15.0,0.569611244863,0.047756769242,0.008442065407656704,0,0.056198834649656706,10.135641573601196
0.5,4,16.0,0.591674426134,0.051804475357,0.008442065407656704,0,0.06024654076465671,9.82088628864651
0.5,4,17.0,0.610131283106,0.055450188934,0.008442065407656704,0,0.0638922543416567,9.549377923705602
0.5,4,18.0,0.625405076185,0.058698740428,0.008442065407656704,0,0.06714080583565671,9.314828268755509
0.5,4,19.0,0.637479766297,0.061485574189,0.008442065407656704,0,0.0699276395966567,9.11627748303803
0.5,4,20.0,0.647138239594,0.063931234014,0.008442065407656704,0,0.0723732994216567,8.941671096458991
0.6,4,-5.0,-0.207338219842,0.00623074006,0.008201854602543392,0,0.014432594662543392,-14.365969854339532
0.6,4,-4.0,-0.166037947971,0.003994727415,0.008201854602543392,0,0.012196582017543391,-13.613481853536783
0.6,4,-3.0,-0.124617471621,0.002249828608,0.008201854602543392,0,0.010451683210543392,-11.923196399149283
0.6,4,-2.0,-0.083117142569,0.001000850932,0.008201854602543392,0,0.00920270553454339,-9.031815943366922
0.6,4,-1.0,-0.041569147095,0.000250344523,0.008201854602543392,0,0.008452199125543392,-4.918145736696368
0.6,4,0.0,0.0,0.0,0.008201854602543392,0,0.008201854602543392,0.0
0.6,4,1.0,0.041560655903,0.00025028809,0.008201854602543392,0,0.008452142692543392,4.917173953968553
0.6,4,2.0,0.083071509487,0.001000490342,0.008201854602543392,0,0.009202344944543393,9.027210997590124
0.6,4,3.0,0.124488708214,0.002247770557,0.008201854602543392,0,0.010449625159543391,11.913222370498856
0.6,4,4.0,0.165792939843,0.003988679777,0.008201854602543392,0,0.012190534379543393,13.600137178663198
0.6,4,5.0,0.206955522378,0.006218569282,0.008201854602543392,0,0.014420423884543392,14.351556100915062
0.6,4,6.0,0.247926378815,0.008931138596,0.008201854602543392,0,0.01713299319854339,14.470698490446967
0.6,4,7.0,0.288699908367,0.012122906497,0.008201854602543392,0,0.02032476109954339,14.20434449158105
0.6,4,8.0,0.32923803698,0.01578185794,0.008201854602543392,0,0.023983712542543393,13.727567673102431
0.6,4,9.0,0.369447802141,0.019898758407,0.008201854602543392,0,0.02810061300954339,13.14732180452896
0.6,4,10.0,0.408674565829,0.024381146739,0.008201854602543392,0,0.03258300134154339,12.542569714347927
0.6,4,11.0,0.447792692938,0.029316949781,0.008201854602543392,0,0.037518804383543394,11.935153592858414
0.6,4,12.0,0.485639189951,0.034514848375,0.008201854602543392,0,0.04271670297754339,11.368835984516538
0.6,4,13.0,0.519373310918,0.039484783817,0.008201854602543392,0,0.04768663841954339,10.891380230004753
0.6,4,14.0,0.548990245998,0.04414611322,0.008201854602543392,0,0.05234796782254339,10.487326802428042
0.6,4,15.0,0.574751346812,0.048412257239,0.008201854602543392,0,0.05661411184154339,10.15208625758654
0.6,4,16.0,0.596785569253,0.052283672214,0.008201854602543392,0,0.06048552681654339,9.866584630453664
0.6,4,17.0,0.615022889521,0.055667717852,0.008201854602543392,0,0.06386957245454339,9.629356607306523
0.6,4,18.0,0.6298468588,0.058508075812,0.008201854602543392,0,0.0667099304145434,9.44157571273208
0.6,4,19.0,0.641516686089,0.060913771305,0.008201854602543392,0,0.06911562590754339,9.281789431338765
0.6,4,20.0,0.650610938463,0.062760115961,0.008201854602543392,0,0.07096197056354339,9.168445200946131
0.7,4,-5.0,-0.21273762836,0.006549688104,0.008006116934541412,0.0,0.014555805038541411,-14.615311746530352
0.7,4,-4.0,-0.170373111137,0.004198090332,0.008006116934541412,0.0,0.012204207266541412,-13.9601948259342
0.7,4,-3.0,-0.127881656809,0.0023640573,0.008006116934541412,0.0,0.010370174234541412,-12.331678708256067
0.7,4,-2.0,-0.085299429778,0.001051458386,0.008006116934541412,0.0,0.009057575320541411,-9.417468445948431
0.7,4,-1.0,-0.042662111633,0.000262981812,0.008006116934541412,0.0,0.008269098746541411,-5.159221450928207
0.7,4,0.0,0.0,0.0,0.008006116934541412,0.0,0.008006116934541412,0.0
0.7,4,1.0,0.042653714336,0.000262858614,0.008006116934541412,0.0,0.008268975548541412,5.158282798831569
0.7,4,2.0,0.085266457003,0.00105051578,0.008006116934541412,0.0,0.009056632714541412,9.414807875127298
0.7,4,3.0,0.12780653903,0.002360803517,0.008006116934541412,0.0,0.010366920451541412,12.328303243707923
0.7,4,4.0,0.170238816799,0.004190410316,0.008006116934541412,0.0,0.012196527250541413,13.957974536681576
0.7,4,5.0,0.212527212659,0.006534944098,0.008006116934541412,0.0,0.014541061032541411,14.61566058923663
0.7,4,6.0,0.254624103311,0.009388371649,0.008006116934541412,1.6270429524796113e-09,0.017394490210584364,14.638204410041514
0.7,4,7.0,0.296523022841,0.012742338893,0.008006116934541412,5.36383422105095e-08,0.020748509465883618,14.291292747007548
0.7,4,8.0,0.338159437246,0.01659130692,0.008006116934541412,3.33444756544797e-07,0.024597757299297956,13.747571907933713
0.7,4,9.0,0.379524124573,0.020922639401,0.008006116934541412,1.1552231952668725e-06,0.02892991155873668,13.118744722134684
0.7,4,10.0,0.420588593307,0.02573209055,0.008006116934541412,2.9590115660504397e-06,0.033741166496107464,12.465146791991351
0.7,4,11.0,0.461216488019,0.030996919477,0.008006116934541412,6.286738254072448e-06,0.03900932314979548,11.823237389890936
0.7,4,12.0,0.498767266345,0.036255932611,0.008006116934541412,1.1332408690509507e-05,0.044273381954231916,11.265623820213374
0.7,4,13.0,0.531806329979,0.041181161612,0.008006116934541412,1.7864475075151057e-05,0.04920514302161656,10.80794196137931
0.7,4,14.0,0.560547294185,0.045715815531,0.008006116934541412,2.554825046659214e-05,0.053747480716008,10.429275692880022
0.7,4,15.0,0.585057170595,0.049778085028,0.008006116934541412,3.3860729337174894e-05,0.057818062691878586,10.118934176554138
0.7,4,16.0,0.605466365869,0.053305717507,0.008006116934541412,4.220615912730951e-05,0.06135404060066872,9.868402470992283
0.7,4,17.0,0.622101690514,0.056272621378,0.008006116934541412,5.007765783580605e-05,0.06432881597037722,9.670653518641966
0.7,4,18.0,0.635113836173,0.058646300781,0.008006116934541412,5.696410493783291e-05,0.06670938182047924,9.52060742943394
0.7,4,19.0,0.645286573893,0.060517610803,0.008006116934541412,6.282408310051137e-05,0.06858655182064193,9.408354214693054
0.7,4,20.0,0.652835612444,0.061925344671,0.008006116934541412,6.745648715780547e-05,0.06999891809269922,9.32636718155348
0.8,4,-5.0,-0.220148183056,0.006987882598,0.007841776661773889,0.0001896208704621751,0.015019280130236063,-14.657705372497094
0.8,4,-4.0,-0.176326871933,0.00447961365,0.007841776661773889,0.00025705320373958,0.012578443515513469,-14.018178935694978
0.8,4,-3.0,-0.132360153956,0.002522665243,0.007841776661773889,0.00034135710608283905,0.010705799010856729,-12.363407329221653
0.8,4,-2.0,-0.08829144599,0.001122065112,0.007841776661773889,0.0004451364684048935,0.009408978242178782,-9.383744304371444
0.8,4,-1.0,-0.044159142025,0.000280645942,0.007841776661773889,0.0005711522037314649,0.008693574807505353,-5.079514814420927
0.8,4,0.0,0.0,0.0,0.007841776661773889,0.0007223008655231746,0.008564077527297063,0.0
0.8,4,1.0,0.044150605076,0.000280511563,0.007841776661773889,0.0009015952476620785,0.009023883472435967,4.892639096112097
0.8,4,2.0,0.088257245194,0.001121003357,0.007841776661773889,0.0011121365408558687,0.010074916559629757,8.760096887317879
0.8,4,3.0,0.132282552786,0.002519040834,0.007841776661773889,0.0013570754758201733,0.011717892971594063,11.288936765907732
0.8,4,4.0,0.176187723636,0.004470854499,0.007841776661773889,0.00163957700983932,0.013952208170613208,12.627945446448742
0.8,4,5.0,0.219930436522,0.006970930799,0.007841776661773889,0.0019627628156372303,0.01677547027641112,13.110239707035568
0.8,4,6.0,0.263466291062,0.010012750036,0.007841776661773889,0.0023296677671139545,0.020184194464887846,13.053099122698328
0.8,4,7.0,0.306764802299,0.013586856395,0.007841776661773889,0.0027433476348293316,0.02417198069160322,12.690925340907745
0.8,4,8.0,0.349798454425,0.017686156261,0.007841776661773889,0.0032067958820657322,0.02873472880483962,12.17336891539013
0.8,4,9.0,0.392517739306,0.022298292576,0.007841776661773889,0.0037226104681626765,0.033862679705936566,11.591455334150254
0.8,4,10.0,0.434894126434,0.027411672451,0.007841776661773889,0.004293412710946056,0.03954686182371994,10.996931396795521
0.8,4,11.0,0.476284754988,0.03291199458,0.007841776661773889,0.004911968449307943,0.04566573969108183,10.429804886769737
0.8,4,12.0,0.51328255783,0.038152800652,0.007841776661773889,0.0055193812969853194,0.05151395861075921,9.96395096925818
0.8,4,13.0,0.545423899355,0.04293160374,0.007841776661773889,0.006091323862408124,0.05686470426418201,9.591607068262766
0.8,4,14.0,0.572925343214,0.047189966561,0.007841776661773889,0.006615026604595465,0.06164676982736936,9.29367986057297
0.8,4,15.0,0.595833555348,0.050835461813,0.007841776661773889,0.007076446268890435,0.06575368474366432,9.061599477973155
0.8,4,16.0,0.61458043699,0.053874909619,0.007841776661773889,0.007471666458705616,0.0691883527394795,8.8827152642892
0.8,4,17.0,0.629221559741,0.05622532649,0.007841776661773889,0.00779166263927072,0.07185876579104461,8.756364694193184
0.8,4,18.0,0.640418172649,0.057953920663,0.007841776661773889,0.008043227044573739,0.07383892436934762,8.673178518224104
0.8,4,19.0,0.648699703349,0.059126887317,0.007841776661773889,0.008233178126368139,0.07520184210514202,8.626114536423627
0.8,4,20.0,0.654424024649,0.059782367112,0.007841776661773889,0.008366427888139889,0.07599057166191378,8.611910798099641
0.9,4,-5.0,-0.230188197233,0.00760244044,0.007700689127788981,0.01139139507988339,0.02669452464767237,-8.623049118541665
0.9,4,-4.0,-0.184391558774,0.004874413063,0.007700689127788981,0.012804555041128112,0.025379657231917093,-7.2653289636280745
